ItemNumber | Title | CurrentPrice | Num of Bids | Seller | Shipping | End Date | Last Update
ItemNumber=46203832 | Title=Costa Rica Collection Coins | CurrentPrice=9.99 | Num of Bids=1 | Seller= | Shipping=Estimate Shipping | End Date=12/4/2017 5:00:00 PM | Last Update=12/04/2017 01:46:03
ItemNumber=46263043 | Title=Lot of President Coins | CurrentPrice=9.99 | Num of Bids=0 | Seller= | Shipping=Estimate Shipping | End Date=12/5/2017 6:07:00 PM | Last Update=12/04/2017 01:46:15
ItemNumber=46266207 | Title=Penny earrings made from foregin coins | CurrentPrice=9.99 | Num of Bids=0 | Seller= | Shipping=Estimate Shipping | End Date=12/5/2017 7:13:00 PM | Last Update=12/04/2017 01:46:16
ItemNumber=46331460 | Title=047-Foreign &amp; Domestic Currency lot Coins | CurrentPrice=9.99 | Num of Bids=1 | Seller= | Shipping=Estimate Shipping | End Date=12/5/2017 7:30:00 PM | Last Update=12/04/2017 01:46:17
ItemNumber=46285400 | Title=Mexico Coins -Set of 4 | CurrentPrice=9.99 | Num of Bids=1 | Seller= | Shipping=Estimate Shipping | End Date=12/6/2017 5:00:00 PM | Last Update=12/04/2017 01:46:23
ItemNumber=46371232 | Title=PCS American The Beautiful Stamps And Coins | CurrentPrice=9.99 | Num of Bids=0 | Seller=Goodwill Industries of Central Texas | Shipping=Estimate Shipping | End Date=12/6/2017 6:14:00 PM | Last Update=12/04/2017 01:46:26
ItemNumber=46370698 | Title=American Mint Declaration Of Independence Coins | CurrentPrice=9.99 | Num of Bids=0 | Seller=Goodwill Industries of Central Texas | Shipping=Estimate Shipping | End Date=12/6/2017 6:17:00 PM | Last Update=12/04/2017 01:46:26
ItemNumber=46370482 | Title=American MInt Silver Plated Barack Obama Coins | CurrentPrice=9.99 | Num of Bids=1 | Seller=Goodwill Industries of Central Texas | Shipping=Estimate Shipping | End Date=12/6/2017 6:32:00 PM | Last Update=12/04/2017 01:46:29
ItemNumber=46371019 | Title=Postal Commemorative Society Presidential Coins | CurrentPrice=9.99 | Num of Bids=0 | Seller=Goodwill Industries of Central Texas | Shipping=Estimate Shipping | End Date=12/6/2017 6:33:00 PM | Last Update=12/04/2017 01:46:29
ItemNumber=46369384 | Title=American Mint Life Of JFK Silver Plated Coins | CurrentPrice=9.99 | Num of Bids=1 | Seller=Goodwill Industries of Central Texas | Shipping=Estimate Shipping | End Date=12/6/2017 6:37:00 PM | Last Update=12/04/2017 01:46:29
ItemNumber=46276661 | Title=Foreign Paper Money &amp; Coins Lot 324.9g | CurrentPrice=9.99 | Num of Bids=1 | Seller= | Shipping= | End Date=12/6/2017 6:41:00 PM | Last Update=12/04/2017 01:46:30
ItemNumber=46289059 | Title=Lot Of Religious Jewelry, Key Chains, Coins, Etc. | CurrentPrice=9.99 | Num of Bids=1 | Seller= | Shipping=Estimate Shipping | End Date=12/6/2017 6:45:00 PM | Last Update=12/04/2017 01:46:30
ItemNumber=46371378 | Title=PCS Lighthouses of the US Stamps And Coins | CurrentPrice=9.99 | Num of Bids=1 | Seller=Goodwill Industries of Central Texas | Shipping=Estimate Shipping | End Date=12/6/2017 6:55:00 PM | Last Update=12/04/2017 01:46:32
ItemNumber=46295116 | Title=Stretched Penny Coin Collector Cases with Coins | CurrentPrice=9.99 | Num of Bids=0 | Seller= | Shipping=Estimate Shipping | End Date=12/6/2017 7:15:00 PM | Last Update=12/04/2017 01:46:33
ItemNumber=46288757 | Title=84 LA Olympics Coins and 96 Atlanta Olympics Pins | CurrentPrice=9.99 | Num of Bids=1 | Seller=Goodwill Industries of Southern California | Shipping=Estimate Shipping | End Date=12/6/2017 7:52:00 PM | Last Update=12/04/2017 01:46:33
ItemNumber=46369251 | Title=116 Count of International Coins Collection | CurrentPrice=9.99 | Num of Bids=0 | Seller=Goodwill Industries of Greater New York and Northern New Jersey | Shipping=Estimate Shipping | End Date=12/6/2017 9:00:00 PM | Last Update=12/04/2017 01:46:34
ItemNumber=46382166 | Title=1LBS of Mix Casino Coins | CurrentPrice=9.99 | Num of Bids=0 | Seller=Goodwill of the Heartland | Shipping=Estimate Shipping | End Date=12/8/2017 4:00:00 PM | Last Update=12/04/2017 01:46:39
ItemNumber=46326861 | Title=Collectible Stamp, Wartime Nickels Coins and More | CurrentPrice=9.99 | Num of Bids=0 | Seller= | Shipping= | End Date=12/9/2017 6:33:00 PM | Last Update=12/04/2017 01:46:48
ItemNumber=46404524 | Title=A Guide Book of United States Coins 34th Ed 1981 | CurrentPrice=9.99 | Num of Bids=0 | Seller= | Shipping=$0.01 | End Date=12/4/2017 4:00:00 PM | Last Update=12/04/2017 18:17:13
ItemNumber=46203723 | Title=Confederate States Of America Coins | CurrentPrice=9.99 | Num of Bids=1 | Seller= | Shipping=Estimate Shipping | End Date=12/4/2017 5:00:00 PM | Last Update=12/04/2017 18:17:14
ItemNumber=46203832 | Title=Costa Rica Collection Coins | CurrentPrice=9.99 | Num of Bids=1 | Seller= | Shipping=Estimate Shipping | End Date=12/4/2017 5:00:00 PM | Last Update=12/04/2017 18:17:14
ItemNumber=46263043 | Title=Lot of President Coins | CurrentPrice=9.99 | Num of Bids=0 | Seller= | Shipping=Estimate Shipping | End Date=12/5/2017 6:07:00 PM | Last Update=12/04/2017 18:17:25
ItemNumber=46266207 | Title=Penny earrings made from foregin coins | CurrentPrice=9.99 | Num of Bids=0 | Seller= | Shipping=Estimate Shipping | End Date=12/5/2017 7:13:00 PM | Last Update=12/04/2017 18:17:27
ItemNumber=46331460 | Title=047-Foreign &amp; Domestic Currency lot Coins | CurrentPrice=9.99 | Num of Bids=1 | Seller= | Shipping=Estimate Shipping | End Date=12/5/2017 7:30:00 PM | Last Update=12/04/2017 18:17:27
ItemNumber=46285400 | Title=Mexico Coins -Set of 4 | CurrentPrice=9.99 | Num of Bids=1 | Seller= | Shipping=Estimate Shipping | End Date=12/6/2017 5:00:00 PM | Last Update=12/04/2017 18:17:31
ItemNumber=46371232 | Title=PCS American The Beautiful Stamps And Coins | CurrentPrice=9.99 | Num of Bids=0 | Seller=Goodwill Industries of Central Texas | Shipping=Estimate Shipping | End Date=12/6/2017 6:14:00 PM | Last Update=12/04/2017 18:17:32
ItemNumber=46370698 | Title=American Mint Declaration Of Independence Coins | CurrentPrice=9.99 | Num of Bids=0 | Seller=Goodwill Industries of Central Texas | Shipping=Estimate Shipping | End Date=12/6/2017 6:17:00 PM | Last Update=12/04/2017 18:17:33
ItemNumber=46370482 | Title=American MInt Silver Plated Barack Obama Coins | CurrentPrice=9.99 | Num of Bids=1 | Seller=Goodwill Industries of Central Texas | Shipping=Estimate Shipping | End Date=12/6/2017 6:32:00 PM | Last Update=12/04/2017 18:17:34
ItemNumber=46371019 | Title=Postal Commemorative Society Presidential Coins | CurrentPrice=9.99 | Num of Bids=0 | Seller=Goodwill Industries of Central Texas | Shipping=Estimate Shipping | End Date=12/6/2017 6:33:00 PM | Last Update=12/04/2017 18:17:35
ItemNumber=46369384 | Title=American Mint Life Of JFK Silver Plated Coins | CurrentPrice=9.99 | Num of Bids=1 | Seller=Goodwill Industries of Central Texas | Shipping=Estimate Shipping | End Date=12/6/2017 6:37:00 PM | Last Update=12/04/2017 18:17:35
ItemNumber=46276661 | Title=Foreign Paper Money &amp; Coins Lot 324.9g | CurrentPrice=9.99 | Num of Bids=1 | Seller= | Shipping= | End Date=12/6/2017 6:41:00 PM | Last Update=12/04/2017 18:17:35
ItemNumber=46289059 | Title=Lot Of Religious Jewelry, Key Chains, Coins, Etc. | CurrentPrice=9.99 | Num of Bids=1 | Seller= | Shipping=Estimate Shipping | End Date=12/6/2017 6:45:00 PM | Last Update=12/04/2017 18:17:36
ItemNumber=46371378 | Title=PCS Lighthouses of the US Stamps And Coins | CurrentPrice=9.99 | Num of Bids=1 | Seller=Goodwill Industries of Central Texas | Shipping=Estimate Shipping | End Date=12/6/2017 6:55:00 PM | Last Update=12/04/2017 18:17:37
ItemNumber=46295116 | Title=Stretched Penny Coin Collector Cases with Coins | CurrentPrice=9.99 | Num of Bids=0 | Seller= | Shipping=Estimate Shipping | End Date=12/6/2017 7:15:00 PM | Last Update=12/04/2017 18:17:37
ItemNumber=46288757 | Title=84 LA Olympics Coins and 96 Atlanta Olympics Pins | CurrentPrice=9.99 | Num of Bids=1 | Seller=Goodwill Industries of Southern California | Shipping=Estimate Shipping | End Date=12/6/2017 7:52:00 PM | Last Update=12/04/2017 18:17:37
ItemNumber=46369251 | Title=116 Count of International Coins Collection | CurrentPrice=9.99 | Num of Bids=0 | Seller=Goodwill Industries of Greater New York and Northern New Jersey | Shipping=Estimate Shipping | End Date=12/6/2017 9:00:00 PM | Last Update=12/04/2017 18:17:38
ItemNumber=46382166 | Title=1LBS of Mix Casino Coins | CurrentPrice=9.99 | Num of Bids=0 | Seller=Goodwill of the Heartland | Shipping=Estimate Shipping | End Date=12/8/2017 4:00:00 PM | Last Update=12/04/2017 18:17:45
ItemNumber=46432869 | Title=Reproduction Coins | CurrentPrice=9.99 | Num of Bids=0 | Seller= | Shipping=Estimate Shipping | End Date=12/8/2017 7:00:00 PM | Last Update=12/04/2017 18:17:48
ItemNumber=46425540 | Title=Collectible Coins of America Case | CurrentPrice=9.99 | Num of Bids=0 | Seller= | Shipping=Estimate Shipping | End Date=12/8/2017 7:40:00 PM | Last Update=12/04/2017 18:17:48
ItemNumber=46326861 | Title=Collectible Stamp, Wartime Nickels Coins and More | CurrentPrice=9.99 | Num of Bids=1 | Seller= | Shipping= | End Date=12/9/2017 6:33:00 PM | Last Update=12/04/2017 18:17:52
ItemNumber=46434622 | Title=Foreign Money/Coins 1.92LBS | CurrentPrice=9.99 | Num of Bids=0 | Seller= | Shipping= | End Date=12/11/2017 6:13:00 PM | Last Update=12/04/2017 18:17:55
ItemNumber=46442848 | Title=Presidential Hall of Fame Coins | CurrentPrice=9.99 | Num of Bids=0 | Seller= | Shipping=Estimate Shipping | End Date=12/11/2017 6:30:00 PM | Last Update=12/04/2017 18:17:55
ItemNumber=46421893 | Title=Daisy 25 BB Gun Rifle | CurrentPrice=9.99 | Num of Bids=0 | Seller=Goodwill of Greater Grand Rapids | Shipping=Estimate Shipping | End Date=12/11/2017 6:06:00 PM | Last Update=12/04/2017 18:17:59
ImagesForItemNum=46440665
ItemNumber=46365556 | Title=2 Mixed Media Art Pieces With Coins | CurrentPrice=6.99 | Num of Bids=0 | Seller= | Shipping=Estimate Shipping | End Date=12/4/2017 8:15:00 PM | Last Update=12/04/2017 01:35:39
ItemNumber=46365556 | Title=2 Mixed Media Art Pieces With Coins | CurrentPrice=6.99 | Num of Bids=0 | Seller= | Shipping=Estimate Shipping | End Date=12/4/2017 8:15:00 PM | Last Update=12/04/2017 01:46:14
ItemNumber=46365556 | Title=2 Mixed Media Art Pieces With Coins | CurrentPrice=6.99 | Num of Bids=0 | Seller= | Shipping=Estimate Shipping | End Date=12/4/2017 8:15:00 PM | Last Update=12/04/2017 18:17:24
ImagesForItemNum=46442848
ItemNumber=46193284 | Title=International Assorted Coins/Paper Grab Bag | CurrentPrice=7.99 | Num of Bids=1 | Seller=Goodwill of the Heartland | Shipping=Estimate Shipping | End Date=12/4/2017 7:30:00 PM | Last Update=12/04/2017 01:35:39
ItemNumber=46193284 | Title=International Assorted Coins/Paper Grab Bag | CurrentPrice=7.99 | Num of Bids=1 | Seller=Goodwill of the Heartland | Shipping=Estimate Shipping | End Date=12/4/2017 7:30:00 PM | Last Update=12/04/2017 01:46:13
ItemNumber=46193284 | Title=International Assorted Coins/Paper Grab Bag | CurrentPrice=7.99 | Num of Bids=1 | Seller=Goodwill of the Heartland | Shipping=Estimate Shipping | End Date=12/4/2017 7:30:00 PM | Last Update=12/04/2017 18:17:23
ItemNumber=46297054 | Title=1/2oz 22K Gold Eagle US $25 Coins .916 Fine Lot/4 | CurrentPrice= | Num of Bids=26 | Seller= | Shipping= | End Date=12/6/2017 6:30:00 PM | Last Update=12/04/2017 01:35:49
ItemNumber=46297054 | Title=1/2oz 22K Gold Eagle US $25 Coins .916 Fine Lot/4 | CurrentPrice= | Num of Bids=26 | Seller= | Shipping= | End Date=12/6/2017 6:30:00 PM | Last Update=12/04/2017 01:46:27
ItemNumber=46297054 | Title=1/2oz 22K Gold Eagle US $25 Coins .916 Fine Lot/4 | CurrentPrice= | Num of Bids=28 | Seller= | Shipping= | End Date=12/6/2017 6:30:00 PM | Last Update=12/04/2017 18:17:34
ItemNumber=46335447 | Title=Lot of Foreign Coins and Some Tokens | CurrentPrice=8.00 | Num of Bids=2 | Seller= | Shipping=Estimate Shipping | End Date=12/5/2017 8:34:00 PM | Last Update=12/04/2017 01:35:43
ItemNumber=46335447 | Title=Lot of Foreign Coins and Some Tokens | CurrentPrice=8.00 | Num of Bids=2 | Seller= | Shipping=Estimate Shipping | End Date=12/5/2017 8:34:00 PM | Last Update=12/04/2017 01:46:17
ItemNumber=46335447 | Title=Lot of Foreign Coins and Some Tokens | CurrentPrice=8.00 | Num of Bids=2 | Seller= | Shipping=Estimate Shipping | End Date=12/5/2017 8:34:00 PM | Last Update=12/04/2017 18:17:28
ItemNumber=46371544 | Title=Presidential Coins &amp; Americana lot/19 coins | CurrentPrice=15.00 | Num of Bids=4 | Seller= | Shipping= | End Date=12/8/2017 6:30:00 PM | Last Update=12/04/2017 01:46:40
ItemNumber=46371544 | Title=Presidential Coins &amp; Americana lot/19 coins | CurrentPrice=15.00 | Num of Bids=4 | Seller= | Shipping= | End Date=12/8/2017 6:30:00 PM | Last Update=12/04/2017 01:35:59
ImagesForItemNum=46371378
ItemNumber=46283800 | Title=Coach Burgundy Pebble Leather Wallet NWT 098 | CurrentPrice=38.00 | Num of Bids=5 | Seller=Goodwill Easter Seals Miami Valley | Shipping=Estimate Shipping | End Date=12/6/2017 6:32:00 PM | Last Update=12/04/2017 01:36:05
ItemNumber=46285198 | Title=1927 Peace Dollar &amp; 1942 Walking Liberty Coins | CurrentPrice=99.99 | Num of Bids=0 | Seller=Goodwill of Greater Grand Rapids | Shipping=Estimate Shipping | End Date=12/6/2017 6:32:00 PM | Last Update=12/04/2017 01:35:49
ItemNumber=46285198 | Title=1927 Peace Dollar &amp; 1942 Walking Liberty Coins | CurrentPrice=99.99 | Num of Bids=0 | Seller=Goodwill of Greater Grand Rapids | Shipping=Estimate Shipping | End Date=12/6/2017 6:32:00 PM | Last Update=12/04/2017 01:46:28
ItemNumber=46283800 | Title=Coach Burgundy Pebble Leather Wallet NWT 098 | CurrentPrice=38.00 | Num of Bids=5 | Seller=Goodwill Easter Seals Miami Valley | Shipping=Estimate Shipping | End Date=12/6/2017 6:32:00 PM | Last Update=12/04/2017 01:46:51
ItemNumber=46285198 | Title=1927 Peace Dollar &amp; 1942 Walking Liberty Coins | CurrentPrice=99.99 | Num of Bids=0 | Seller=Goodwill of Greater Grand Rapids | Shipping=Estimate Shipping | End Date=12/6/2017 6:32:00 PM | Last Update=12/04/2017 18:17:34
ItemNumber=46283800 | Title=Coach Burgundy Pebble Leather Wallet NWT 098 | CurrentPrice=38.00 | Num of Bids=5 | Seller=Goodwill Easter Seals Miami Valley | Shipping=Estimate Shipping | End Date=12/6/2017 6:32:00 PM | Last Update=12/04/2017 18:17:58
ItemNumber=46290427 | Title=Grab Bag of American &amp; Foreign Coins #5 | CurrentPrice=31.00 | Num of Bids=11 | Seller= | Shipping=Estimate Shipping | End Date=12/6/2017 11:15:49 AM | Last Update=12/04/2017 18:17:30
ImagesForItemNum=46290481
ItemNumber=46437933 | Title=2 .177 Caliber 4.5mm BB Guns | CurrentPrice=4.99 | Num of Bids=0 | Seller= | Shipping=Estimate Shipping | End Date=12/9/2017 6:01:00 PM | Last Update=12/04/2017 18:17:59
ItemNumber=46335105 | Title=5 Lbs Of Mixed International Coins | CurrentPrice=8.00 | Num of Bids=3 | Seller=Goodwill Industries of the Columbia Willamette | Shipping=Estimate Shipping | End Date=12/7/2017 6:18:00 PM | Last Update=12/04/2017 01:35:56
ItemNumber=46335105 | Title=5 Lbs Of Mixed International Coins | CurrentPrice=8.00 | Num of Bids=3 | Seller=Goodwill Industries of the Columbia Willamette | Shipping=Estimate Shipping | End Date=12/7/2017 6:18:00 PM | Last Update=12/04/2017 01:46:36
ItemNumber=46335105 | Title=5 Lbs Of Mixed International Coins | CurrentPrice=13.00 | Num of Bids=5 | Seller=Goodwill Industries of the Columbia Willamette | Shipping=Estimate Shipping | End Date=12/7/2017 6:18:00 PM | Last Update=12/04/2017 18:17:41
ImagesForItemNum=46215616
ItemNumber=46381117 | Title=135 Pcs of Coins from Various Countries | CurrentPrice=13.00 | Num of Bids=4 | Seller=Goodwill of Greater Washington | Shipping=Estimate Shipping | End Date=12/8/2017 9:00:00 PM | Last Update=12/04/2017 18:17:49
ImagesForItemNum=46372495
ImagesForItemNum=46374895
ImagesForItemNum=46396442
ItemNumber=46436323 | Title=Hand Carved Wooden Treasure Chest W/Coins/Knife | CurrentPrice=5.95 | Num of Bids=1 | Seller=Chattanooga Goodwill Industries | Shipping= | End Date=12/9/2017 7:57:00 PM | Last Update=12/04/2017 18:17:53
ItemNumber=46370230 | Title=American Mint GoldPlated GreatestPresidents Coins | CurrentPrice=12.99 | Num of Bids=3 | Seller=Goodwill Industries of Central Texas | Shipping=Estimate Shipping | End Date=12/6/2017 6:09:00 PM | Last Update=12/04/2017 18:17:32
ItemNumber=46329553 | Title=24 Count of International Coins Collection | CurrentPrice=4.99 | Num of Bids=1 | Seller=Goodwill Industries of Greater New York and Northern New Jersey | Shipping=Estimate Shipping | End Date=12/5/2017 9:00:00 PM | Last Update=12/04/2017 01:35:45
ItemNumber=46329553 | Title=24 Count of International Coins Collection | CurrentPrice=4.99 | Num of Bids=1 | Seller=Goodwill Industries of Greater New York and Northern New Jersey | Shipping=Estimate Shipping | End Date=12/5/2017 9:00:00 PM | Last Update=12/04/2017 01:46:20
ItemNumber=46329553 | Title=24 Count of International Coins Collection | CurrentPrice=4.99 | Num of Bids=1 | Seller=Goodwill Industries of Greater New York and Northern New Jersey | Shipping=Estimate Shipping | End Date=12/5/2017 9:00:00 PM | Last Update=12/04/2017 18:17:29
ItemNumber=46255685 | Title=50 America State Quarter Plush Bears &amp; Coins 1-5 | CurrentPrice=5.00 | Num of Bids=0 | Seller= | Shipping= | End Date=12/5/2017 6:30:00 PM | Last Update=12/04/2017 18:17:25
ImagesForItemNum=46263043
ImagesForItemNum=46290427
ImagesForItemNum=46217149
ItemNumber=46436979 | Title=Thomson Military Multi Rails Concepts BB Guns | CurrentPrice=14.00 | Num of Bids=3 | Seller=Goodwill of Orange County | Shipping=Estimate Shipping | End Date=12/8/2017 7:14:00 PM | Last Update=12/04/2017 18:17:59
ItemNumber=46290481 | Title=Grab Bag of American &amp; Foreign Coins #6 | CurrentPrice=14.00 | Num of Bids=3 | Seller= | Shipping=Estimate Shipping | End Date=12/6/2017 11:16:44 AM | Last Update=12/04/2017 18:17:31
ItemNumber=46369788 | Title=69 Count of International Coins Collection | CurrentPrice=4.99 | Num of Bids=0 | Seller=Goodwill Industries of Greater New York and Northern New Jersey | Shipping=Estimate Shipping | End Date=12/6/2017 9:00:00 PM | Last Update=12/04/2017 01:35:55
ItemNumber=46369788 | Title=69 Count of International Coins Collection | CurrentPrice=4.99 | Num of Bids=0 | Seller=Goodwill Industries of Greater New York and Northern New Jersey | Shipping=Estimate Shipping | End Date=12/6/2017 9:00:00 PM | Last Update=12/04/2017 01:46:35
ItemNumber=46369788 | Title=69 Count of International Coins Collection | CurrentPrice=4.99 | Num of Bids=1 | Seller=Goodwill Industries of Greater New York and Northern New Jersey | Shipping=Estimate Shipping | End Date=12/6/2017 9:00:00 PM | Last Update=12/04/2017 18:17:40
ItemNumber=46296935 | Title=6 Sterling &amp; 24K Gold Layered Coins | CurrentPrice=21.00 | Num of Bids=6 | Seller=Goodwill Industries of Southern Arizona | Shipping=Estimate Shipping | End Date=12/6/2017 6:30:00 PM | Last Update=12/04/2017 01:35:49
ItemNumber=46296935 | Title=6 Sterling &amp; 24K Gold Layered Coins | CurrentPrice=21.00 | Num of Bids=6 | Seller=Goodwill Industries of Southern Arizona | Shipping=Estimate Shipping | End Date=12/6/2017 6:30:00 PM | Last Update=12/04/2017 01:46:27
ItemNumber=46296935 | Title=6 Sterling &amp; 24K Gold Layered Coins | CurrentPrice=21.00 | Num of Bids=6 | Seller=Goodwill Industries of Southern Arizona | Shipping=Estimate Shipping | End Date=12/6/2017 6:30:00 PM | Last Update=12/04/2017 18:17:33
ImagesForItemNum=46391354
ItemNumber=46378054 | Title=021 Coins of the Bible - Two Replica Coins | CurrentPrice=8.99 | Num of Bids=0 | Seller= | Shipping=Estimate Shipping | End Date=12/8/2017 11:30:29 AM | Last Update=12/04/2017 01:35:57
ItemNumber=46378054 | Title=021 Coins of the Bible - Two Replica Coins | CurrentPrice=8.99 | Num of Bids=0 | Seller= | Shipping=Estimate Shipping | End Date=12/8/2017 11:30:29 AM | Last Update=12/04/2017 01:46:38
ItemNumber=46378054 | Title=021 Coins of the Bible - Two Replica Coins | CurrentPrice=8.99 | Num of Bids=0 | Seller= | Shipping=Estimate Shipping | End Date=12/8/2017 11:30:29 AM | Last Update=12/04/2017 18:17:45
ImagesForItemNum=46422619
ImagesForItemNum=46297054
ItemNumber=46318717 | Title=3 1909-VDB Lincoln Pennies Coins | CurrentPrice=63.00 | Num of Bids=3 | Seller=Goodwill of Greater Grand Rapids | Shipping=Estimate Shipping | End Date=12/7/2017 6:06:00 PM | Last Update=12/04/2017 01:35:55
ItemNumber=46318717 | Title=3 1909-VDB Lincoln Pennies Coins | CurrentPrice=63.00 | Num of Bids=3 | Seller=Goodwill of Greater Grand Rapids | Shipping=Estimate Shipping | End Date=12/7/2017 6:06:00 PM | Last Update=12/04/2017 01:46:36
ItemNumber=46318717 | Title=3 1909-VDB Lincoln Pennies Coins | CurrentPrice=63.00 | Num of Bids=3 | Seller=Goodwill of Greater Grand Rapids | Shipping=Estimate Shipping | End Date=12/7/2017 6:06:00 PM | Last Update=12/04/2017 18:17:41
ImagesForItemNum=46379492
ImagesForItemNum=46371731
ItemNumber=46395325 | Title=30 Great Britain 1 Pound Coins | CurrentPrice=16.50 | Num of Bids=3 | Seller=Goodwill Industries of the Columbia Willamette | Shipping=Estimate Shipping | End Date=12/9/2017 5:45:00 PM | Last Update=12/04/2017 18:17:51
ImagesForItemNum=46287270
ItemNumber=46283524 | Title=Collection of Foreign Coins and Paper Money | CurrentPrice=6.99 | Num of Bids=1 | Seller= | Shipping= | End Date=12/6/2017 5:00:00 PM | Last Update=12/04/2017 01:35:46
ItemNumber=46283524 | Title=Collection of Foreign Coins and Paper Money | CurrentPrice=6.99 | Num of Bids=1 | Seller= | Shipping= | End Date=12/6/2017 5:00:00 PM | Last Update=12/04/2017 01:46:23
ItemNumber=46283524 | Title=Collection of Foreign Coins and Paper Money | CurrentPrice=6.99 | Num of Bids=1 | Seller= | Shipping= | End Date=12/6/2017 5:00:00 PM | Last Update=12/04/2017 18:17:31
ImagesForItemNum=46443552
ImagesForItemNum=46335447
ItemNumber=46444009 | Title=Lot of Military &amp; Americana Collectible Coins | CurrentPrice=27.99 | Num of Bids=2 | Seller=Goodwill of Greater Washington | Shipping=Estimate Shipping | End Date=12/11/2017 9:00:00 PM | Last Update=12/04/2017 18:17:56
ItemNumber=46287211 | Title=027 Daisy BB Gun | CurrentPrice=8.99 | Num of Bids=1 | Seller= | Shipping=Estimate Shipping | End Date=12/6/2017 10:17:52 AM | Last Update=12/04/2017 01:46:51
ItemNumber=46290427 | Title=Grab Bag of American &amp; Foreign Coins #5 | CurrentPrice=29.00 | Num of Bids=9 | Seller= | Shipping=Estimate Shipping | End Date=12/6/2017 11:15:49 AM | Last Update=12/04/2017 01:46:22
ItemNumber=46255685 | Title=50 America State Quarter Plush Bears &amp; Coins 1-5 | CurrentPrice=5.00 | Num of Bids=0 | Seller= | Shipping= | End Date=12/5/2017 6:30:00 PM | Last Update=12/04/2017 01:46:15
ItemNumber=46290481 | Title=Grab Bag of American &amp; Foreign Coins #6 | CurrentPrice=14.00 | Num of Bids=3 | Seller= | Shipping=Estimate Shipping | End Date=12/6/2017 11:16:44 AM | Last Update=12/04/2017 01:46:22
ItemNumber=46319271 | Title=029 International Coins from Disney&#39;s Epcot | CurrentPrice=5.99 | Num of Bids=0 | Seller= | Shipping=Estimate Shipping | End Date=12/4/2017 9:33:00 AM | Last Update=12/04/2017 01:35:29
ItemNumber=46339339 | Title=US Proof Set of Coins 1982 | CurrentPrice=13.00 | Num of Bids=4 | Seller= | Shipping=Estimate Shipping | End Date=12/5/2017 6:30:00 PM | Last Update=12/04/2017 01:35:41
ItemNumber=46290386 | Title=Foreign Coins #4 | CurrentPrice=15.01 | Num of Bids=4 | Seller= | Shipping=Estimate Shipping | End Date=12/6/2017 11:14:55 AM | Last Update=12/04/2017 01:35:45
ItemNumber=46255685 | Title=50 America State Quarter Plush Bears &amp; Coins 1-5 | CurrentPrice=5.00 | Num of Bids=0 | Seller= | Shipping= | End Date=12/5/2017 6:30:00 PM | Last Update=12/04/2017 01:35:41
ItemNumber=46255785 | Title=50 America State Quarter Plush Bears &amp;Coins 6-10 | CurrentPrice=5.00 | Num of Bids=0 | Seller= | Shipping= | End Date=12/5/2017 6:30:00 PM | Last Update=12/04/2017 01:35:41
ItemNumber=46400557 | Title=International Mixed Coins | CurrentPrice=14.99 | Num of Bids=0 | Seller= | Shipping=Estimate Shipping | End Date=12/8/2017 6:00:00 PM | Last Update=12/04/2017 01:35:58
ItemNumber=46396442 | Title=Black BB Gun | CurrentPrice=7.99 | Num of Bids=0 | Seller= | Shipping=Estimate Shipping | End Date=12/5/2017 6:00:00 PM | Last Update=12/04/2017 01:36:04
ItemNumber=46255394 | Title=50 America State Quarter Plush Bears &amp;Coins 11-16 | CurrentPrice=5.00 | Num of Bids=1 | Seller= | Shipping= | End Date=12/5/2017 6:30:00 PM | Last Update=12/04/2017 01:35:41
ItemNumber=46287211 | Title=027 Daisy BB Gun | CurrentPrice=8.99 | Num of Bids=1 | Seller= | Shipping=Estimate Shipping | End Date=12/6/2017 10:17:52 AM | Last Update=12/04/2017 01:36:05
ItemNumber=46203723 | Title=Confederate States Of America Coins | CurrentPrice=15.99 | Num of Bids=3 | Seller= | Shipping=Estimate Shipping | End Date=12/4/2017 5:00:00 PM | Last Update=12/04/2017 01:35:30
ItemNumber=46261155 | Title=023 Presidents of the United States Coins 36 | CurrentPrice=11.00 | Num of Bids=3 | Seller= | Shipping=Estimate Shipping | End Date=12/5/2017 11:29:50 AM | Last Update=12/04/2017 01:35:40
ItemNumber=46290481 | Title=Grab Bag of American &amp; Foreign Coins #6 | CurrentPrice=14.00 | Num of Bids=3 | Seller= | Shipping=Estimate Shipping | End Date=12/6/2017 11:16:44 AM | Last Update=12/04/2017 01:35:46
ItemNumber=46298477 | Title=5+ LBS of Assorted Foreign Coins and Paper Money | CurrentPrice=16.00 | Num of Bids=3 | Seller= | Shipping=Estimate Shipping | End Date=12/6/2017 2:55:52 PM | Last Update=12/04/2017 01:35:46
ItemNumber=46290427 | Title=Grab Bag of American &amp; Foreign Coins #5 | CurrentPrice=29.00 | Num of Bids=9 | Seller= | Shipping=Estimate Shipping | End Date=12/6/2017 11:15:49 AM | Last Update=12/04/2017 01:35:46
ItemNumber=46287728 | Title=011 Daisy Model 880 BB Gun | CurrentPrice=51.00 | Num of Bids=8 | Seller= | Shipping=Estimate Shipping | End Date=12/6/2017 10:23:23 AM | Last Update=12/04/2017 01:36:05
ItemNumber=46215616 | Title=1921,1922,2000 Collectible Silver Dollar Coins | CurrentPrice=79.00 | Num of Bids=11 | Seller= | Shipping= | End Date=12/4/2017 6:42:00 PM | Last Update=12/04/2017 01:35:37
